,0
19360,"student ,1"
19361,"able ,1"
19362,"do ,1"
19363,"expect ,1"
19364,"require ,1"
19365,"company ,1"
19366,"hope ,1"
19367,"next ,1"
19368,"eager ,1"
19369,"always ,2"
19370,"responsive ,1"
19371,"progressive ,1"
19372,"stay ,1"
19373,"month ,1"
19374,"deadline ,1"
19375,"finish ,1"
19376,"assign ,1"
19377,"find ,1"
19378,"learnt ,1"
19379,"solution ,1"
19380,"take ,1"
19381,"time ,1"
19382,"intern ,2"
19383,"start ,1"
19384,"student ,2"
19385,"week ,1"
19386,"perform ,1"
19387,"assign ,1"
19388,"member ,1"
19389,"team ,1"
19390,"regard ,1"
19391,"assignment ,1"
19392,"tool ,1"
19393,"interaction ,1"
19394,"change ,1"
19395,"he's ,1"
19396,"week's ,1"
19397,"cod ,1"
19398,"switch ,1"
19399,"acquire ,1"
19400,"new ,1"
19401,"end ,1"
19402,"week's ,1"
19403,"report ,1"
19404,"detail ,1"
19405,"write ,1"
19406,"explain ,1"
19407,"suppose ,1"
19408,"time ,1"
19409,"week ,1"
19410,"successful ,1"
19411,"deliver ,1"
19412,"everything ,1"
19413,"get ,1"
19414,"service ,1"
19415,"job ,1"
19416,"help ,1"
19417,"experience ,1"
19418,"perform ,1"
19419,"week's ,1"
19420,"without ,1"
19421,"activity ,1"
19422,"system ,1"
19423,"error ,1"
19424,"mention ,1"
19425,"issue ,1"
19426,"networking ,1"
19427,"pc ,1"
19428,"equipment ,1"
19429,"printer ,1"
19430,"network ,1"
19431,"set ,1"
19432,"like ,1"
19433,"also ,1"
19434,"internet ,1"
19435,"resource ,1"
19436,"share ,1"
19437,"ease ,1"
19438,"lan ,1"
19439,"document ,1"
19440,"week's ,1"
19441,"power ,1"
19442,"system ,1"
19443,"term ,1"
19444,"security ,1"
19445,"linux ,1"
19446,"operating ,1"
19447,"perfect ,1"
19448,"always ,1"
19449,"device ,1"
19450,"command ,1"
19451,"configure ,1"
19452,"ease ,1"
19453,"cisco ,1"
19454,"protocol ,1"
19455,"io ,1"
19456,"layer ,1"
19457,"rout ,1"
19458,"perfect ,1"
19459,"system ,1"
19460,"research ,1"
19461,"linux ,1"
19462,"git ,1"
19463,"come ,1"
19464,"php ,1"
19465,"high ,1"
19466,"understanding ,1"
19467,"advise ,1"
19468,"attention ,1"
19469,"pay ,1"
19470,"detail ,1"
19471,"do ,2"
19472,"effort ,1"
19473,"see ,1"
19474,"put ,1"
19475,"member ,1"
19476,"team ,2"
19477,"despite ,1"
19478,"cod ,1"
19479,"last ,1"
19480,"i'm ,1"
19481,"place ,1"
19482,"mention ,1"
19483,"window ,1"
19484,"server ,1"
19485,"read ,1"
19486,"practice ,1"
19487,"keep ,1"
19488,"note ,1"
19489,"review ,1"
19490,"report ,1"
19491,"guidance ,1"
19492,"provide ,1"
19493,"forward ,1"
19494,"look ,1"
19495,"start ,1"
19496,"network ,1"
19497,"administration ,1"
19498,"system ,1"
19499,"equip ,1"
19500,"hands-on ,1"
19501,"one ,1"
19502,"week's ,1"
19503,"device ,1"
19504,"configure ,1"
19505,"come ,1"
19506,"ease ,1"
19507,"layer ,1"
19508,"printer ,1"
19509,"network ,1"
19510,"set ,1"
19511,"device ,1"
19512,"like ,1"
19513,"also ,1"
19514,"internet ,1"
19515,"end ,1"
19516,"week's ,1"
19517,"number ,1"
19518,"resource ,1"
19519,"share ,1"
19520,"lan ,1"
19521,"pc ,1"
19522,"week's ,1"
19523,"acquire ,1"
19524,"finish ,1"
19525,"end ,1"
19526,"report ,1"
19527,"detail ,1"
19528,"write ,1"
19529,"explain ,1"
19530,"suppose ,1"
19531,"time ,1"
19532,"come ,1"
19533,"punctual ,1"
19534,"project ,1"
19535,"active ,1"
19536,"directory ,1"
19537,"support ,1"
19538,"commend ,1"
19539,"project ,1"
19540,"start ,1"
19541,"activity ,1"
19542,"learnt ,1"
19543,"great ,1"
19544,"also ,1"
19545,"report ,3"
19546,"tool ,1"
19547,"fully ,1"
19548,"final ,1"
19549,"colleague ,1"
19550,"thanks ,1"
19551,"sign ,1"
19552,"intern ,1"
19553,"participate ,1"
19554,"assign ,1"
19555,"also ,1"
19556,"member ,1"
19557,"team ,1"
19558,"report ,1"
19559,"commitment ,1"
19560,"expectation ,1"
19561,"final ,1"
19562,"colleague ,1"
19563,"appreciate ,1"
19564,"software ,1"
19565,"acquire ,2"
19566,"finish ,1"
19567,"network ,1"
19568,"administration ,1"
19569,"system ,1"
19570,"new ,1"
19571,"end ,1"
19572,"report ,1"
19573,"detail ,1"
19574,"maintenance ,1"
19575,"repair ,1"
19576,"write ,1"
19577,"pc ,1"
19578,"hands-on ,1"
19579,"explain ,1"
19580,"suppose ,1"
19581,"get ,1"
19582,"part ,1"
19583,"error ,1"
19584,"cod ,2"
19585,"debug ,1"
19586,"kenneth ,1"
19587,"acquire ,2"
19588,"finish ,1"
19589,"problem ,1"
19590,"supervisor ,1"
19591,"field ,1"
19592,"solve ,1"
19593,"new ,1"
19594,"also ,1"
19595,"present ,1"
19596,"end ,1"
19597,"solution ,1"
19598,"report ,1"
19599,"detail ,1"
19600,"cod ,1"
19601,"real ,1"
19602,"write ,1"
19603,"kenneth ,1"
19604,"stratcom ,1"
19605,"explain ,1"
19606,"suppose ,2"
19607,"identify ,1"
19608,"system ,1"
19609,"address ,1"
19610,"active ,1"
19611,"directory ,1"
19612,"session ,1"
19613,"support ,1"
19614,"maintenance ,1"
19615,"get ,1"
19616,"acquire ,1"
19617,"part ,1"
19618,"new ,1"
19619,"error ,1"
19620,"also ,1"
19621,"end ,1"
19622,"report ,1"
19623,"detail ,1"
19624,"since ,1"
19625,"cod ,1"
19626,"debug ,1"
19627,"write ,1"
19628,"coding ,1"
19629,"explain ,1"
19630,"suppose ,1"
19631,"take ,1"
19632,"time ,1"
19633,"get ,1"
19634,"manage ,1"
19635,"company ,1"
19636,"report ,1"
19637,"always ,1"
19638,"do ,1"
19639,"perform ,1"
19640,"he ,1"
19641,"one ,1"
19642,"really ,1"
19643,"server ,1"
19644,"jinja ,1"
19645,"already ,1"
19646,"need ,1"
19647,"run ,1"
19648,"website ,1"
19649,"maintenance ,1"
19650,"completion ,1"
19651,"do ,1"
19652,"assign ,1"
19653,"great ,1"
19654,"documentation ,1"
19655,"write ,1"
19656,"project ,1"
19657,"idea ,1"
19658,"computer ,1"
19659,"demonstrate ,1"
19660,"he ,1"
19661,"still ,1"
19662,"colleague ,1"
19663,"maintain ,1"
19664,"punctual ,1"
19665,"appreciate ,1"
19666,"learn ,1"
19667,"week ,1"
19668,"make ,1"
19669,"assign ,1"
19670,"he ,1"
19671,"attendance ,1"
19672,"relationship ,1"
19673,"member ,1"
19674,"team ,1"
19675,"asks ,1"
19676,"training ,1"
19677,"maintain ,1"
19678,"attentive ,1"
19679,"continued ,1"
19680,"manage ,1"
19681,"help ,1"
19682,"accomplish ,1"
19683,"do ,1"
19684,"execute ,1"
19685,"do ,1"
19686,"supervision ,1"
19687,"without ,1"
19688,"do ,1"
19689,"do ,1"
19690,"week ,1"
19691,"finish ,1"
19692,"difficulty ,1"
19693,"always ,1"
19694,"first ,1"
19695,"contact ,1"
19696,"trainer ,1"
19697,"incase ,1"
19698,"go ,1"
19699,"week ,2"
19700,"next ,1"
19701,"practical ,1"
19702,"first ,1"
19703,"competence ,1"
19704,"equip ,1"
19705,"hands-on ,1"
19706,"go ,1"
19707,"software ,1"
19708,"start ,1"
19709,"week ,1"
19710,"network ,1"
19711,"next ,1"
19712,"practical ,1"
19713,"cod ,1"
19714,"maintenance ,1"
19715,"repair ,1"
19716,"competence ,1"
19717,"pc ,1"
19718,"equip ,1"
19719,"hands-on ,1"
19720,"progressive ,1"
19721,"go ,1"
19722,"start ,1"
19723,"week ,1"
19724,"next ,1"
19725,"equip ,1"
19726,"hands-on ,1"
19727,"go ,1"
19728,"start ,1"
19729,"week ,1"
19730,"next ,1"
19731,"equip ,1"
19732,"hands-on ,1"
19733,"brian ,1"
19734,"go ,1"
19735,"start ,1"
19736,"week ,1"
19737,"next ,1"
19738,"practical ,1"
19739,"competence ,1"
19740,"equip ,1"
19741,"hands-on ,1"
19742,"go ,1"
19743,"week ,2"
19744,"next ,1"
19745,"practical ,1"
19746,"first ,1"
19747,"competence ,1"
19748,"equip ,1"
19749,"hands-on ,1"
19750,"go ,1"
19751,"start ,1"
19752,"week ,1"
19753,"next ,1"
19754,"desire ,1"
19755,"equip ,1"
19756,"hands-on ,1"
19757,"week ,1"
19758,"manage ,1"
19759,"best ,1"
19760,"especially ,1"
19761,"despite ,1"
19762,"wish ,1"
19763,"first ,1"
19764,"transport ,1"
19765,"go ,1"
19766,"understand ,1"
19767,"progress ,1"
19768,"problem ,1"
19769,"need ,1"
19770,"solve ,1"
19771,"improve ,1"
19772,"solution ,1"
19773,"happy ,1"
19774,"business ,1"
19775,"focus ,1"
19776,"go ,1"
19777,"start ,1"
19778,"week ,1"
19779,"next ,1"
19780,"practical ,1"
19781,"competence ,1"
19782,"equip ,1"
19783,"hands-on ,1"
19784,"week ,1"
19785,"finish ,1"
19786,"move ,1"
19787,"session ,1"
19788,"first ,1"
19789,"train ,1"
19790,"go ,1"
19791,"start ,1"
19792,"week ,1"
19793,"next ,1"
19794,"practical ,1"
19795,"mark ,1"
19796,"competence ,1"
19797,"equip ,1"
19798,"hands-on ,1"
19799,"week ,1"
19800,"manage ,1"
19801,"despite ,1"
19802,"first ,1"
19803,"week ,1"
19804,"manage ,1"
19805,"difficulty ,1"
19806,"always ,1"
19807,"despite ,1"
19808,"first ,1"
19809,"contact ,1"
19810,"trainer ,1"
19811,"incase ,1"
19812,"go ,1"
19813,"software ,1"
19814,"start ,1"
19815,"network ,1"
19816,"administration ,1"
19817,"system ,1"
19818,"cod ,1"
19819,"maintenance ,1"
19820,"repair ,1"
19821,"pc ,1"
19822,"equip ,1"
19823,"hands-on ,1"
19824,"go ,1"
19825,"start ,1"
19826,"week ,1"
19827,"next ,1"
19828,"practical ,1"
19829,"competence ,1"
19830,"equip ,1"
19831,"hands-on ,1"
19832,"go ,1"
19833,"week ,2"
19834,"next ,1"
19835,"practical ,1"
19836,"first ,1"
19837,"without ,1"
19838,"competence ,1"
19839,"equip ,1"
19840,"hands-on ,1"
19841,"go ,1"
19842,"start ,1"
19843,"week ,1"
19844,"next ,1"
19845,"personal ,1"
19846,"tool ,1"
19847,"practical ,1"
19848,"competence ,1"
19849,"pc ,1"
19850,"equip ,1"
19851,"hands-on ,1"
19852,"go ,1"
19853,"week ,2"
19854,"manage ,1"
19855,"next ,1"
19856,"despite ,1"
19857,"practical ,1"
19858,"first ,1"
19859,"competence ,1"
19860,"equip ,1"
19861,"hands-on ,1"
19862,"get ,1"
19863,"week ,1"
19864,"manage ,1"
19865,"also ,1"
19866,"difficulty ,1"
19867,"test ,1"
19868,"first ,1"
19869,"contact ,1"
19870,"trainer ,1"
19871,"incase ,1"
19872,"pc ,1"
19873,"go ,1"
19874,"start ,1"
19875,"week ,1"
19876,"he's ,1"
19877,"next ,1"
19878,"practical ,1"
19879,"competence ,1"
19880,"equip ,1"
19881,"hands-on ,1"
19882,"go ,1"
19883,"start ,1"
19884,"practical ,1"
19885,"competence ,1"
19886,"equip ,1"
19887,"hands-on ,1"
19888,"go ,1"
19889,"software ,1"
19890,"start ,1"
19891,"week ,1"
19892,"network ,1"
19893,"administration ,1"
19894,"system ,1"
19895,"next ,1"
19896,"cod ,1"
19897,"maintenance ,1"
19898,"repair ,1"
19899,"pc ,1"
19900,"equip ,1"
19901,"hands-on ,1"
19902,"week ,1"
19903,"practice ,1"
19904,"difficulty ,1"
19905,"tool ,1"
19906,"always ,1"
19907,"purpose ,1"
19908,"first ,1"
19909,"contact ,1"
19910,"trainer ,1"
19911,"pc ,1"
19912,"case ,1"
19913,"introduce ,1"
19914,"inquisitive ,1"
19915,"website ,1"
19916,"time ,1"
19917,"demonstrate ,1"
19918,"she ,1"
19919,"management ,1"
19920,"ability ,1"
19921,"go ,1"
19922,"start ,1"
19923,"week ,1"
19924,"next ,1"
19925,"practical ,1"
19926,"competence ,1"
19927,"equip ,1"
19928,"hands-on ,1"
19929,"technical ,1"
19930,"manage ,1"
19931,"computer ,1"
19932,"data ,1"
19933,"demonstrate ,1"
19934,"great ,1"
19935,"window ,1"
19936,"ability ,1"
19937,"password ,1"
19938,"login ,1"
19939,"take ,1"
19940,"get ,1"
19941,"learn ,1"
19942,"lot ,1"
19943,"find ,1"
19944,"face ,2"
19945,"little ,1"
19946,"he ,2"
19947,"new ,1"
19948,"also ,1"
19949,"team ,2"
19950,"environment ,1"
19951,"eager ,1"
19952,"build ,1"
19953,"first ,1"
19954,"meeting ,1"
19955,"linux ,1"
19956,"manage ,1"
19957,"best ,1"
19958,"despite ,1"
19959,"wish ,1"
19960,"first ,1"
19961,"mark ,1"
19962,"go ,1"
19963,"start ,1"
19964,"far ,1"
19965,"practical ,1"
19966,"competence ,1"
19967,"equip ,1"
19968,"hands-on ,1"
19969,"go ,1"
19970,"start ,1"
19971,"week ,1"
19972,"next ,1"
19973,"practical ,1"
19974,"competence ,1"
19975,"equip ,1"
19976,"hands-on ,1"
19977,"go ,1"
19978,"start ,1"
19979,"week ,1"
19980,"next ,1"
19981,"practical ,1"
19982,"mark ,1"
19983,"competence ,1"
19984,"equip ,1"
19985,"hands-on ,1"
19986,"already ,1"
19987,"learn ,1"
19988,"week ,1"
19989,"able ,1"
19990,"ask ,1"
19991,"computer ,1"
19992,"quick ,1"
19993,"new ,1"
19994,"implement ,1"
19995,"model ,1"
19996,"especially ,2"
19997,"believe ,1"
19998,"due ,1"
19999,"next ,1"
20000,"execute ,1"
20001,"learning ,1"
20002,"accomplish ,1"
20003,"technology ,1"
20004,"training ,1"
20005,"fast ,1"
20006,"machine ,1"
20007,"shall ,1"
20008,"impress ,1"
20009,"image ,1"
20010,"progressive ,1"
20011,"go ,1"
20012,"week ,2"
20013,"next ,1"
20014,"practical ,1"
20015,"first ,1"
20016,"without ,1"
20017,"competence ,1"
20018,"equip ,1"
20019,"hands-on ,1"
20020,"samuel ,1"
20021,"start ,1"
20022,"area ,1"
20023,"session ,1"
20024,"timothy ,1"
20025,"power ,1"
20026,"time ,1"
20027,"area ,1"
20028,"knowledge ,1"
20029,"excellent ,1"
20030,"week ,1"
20031,"manage ,1"
20032,"despite ,1"
20033,"early ,1"
20034,"plan ,1"
20035,"first ,1"
20036,"transport ,2"
20037,"movement ,1"
20038,"less ,1"
20039,"spend ,1"
20040,"bite ,1"
20041,"go ,1"
20042,"week ,2"
20043,"next ,1"
20044,"practical ,1"
20045,"first ,1"
20046,"competence ,1"
20047,"equip ,1"
20048,"hands-on ,1"
20049,"forward ,1"
20050,"great ,1"
20051,"give ,1"
20052,"put ,1"
20053,"week's ,1"
20054,"keep ,1"
20055,"output ,1"
20056,"forward ,1"
20057,"great ,1"
20058,"give ,1"
20059,"put ,1"
20060,"week's ,1"
20061,"keep ,1"
20062,"output ,1"
20063,"progressive ,1"
20064,"student ,1"
20065,"go ,1"
20066,"start ,1"
20067,"practical ,1"
20068,"competence ,1"
20069,"equip ,1"
20070,"hands-on ,1"
20071,"go ,1"
20072,"week ,2"
20073,"manage ,1"
20074,"next ,1"
20075,"despite ,1"
20076,"first ,1"
20077,"resty ,1"
20078,"equip ,1"
20079,"hands-on ,1"
20080,"student ,1"
20081,"mention ,1"
20082,"concept ,1"
20083,"week ,1"
20084,"always ,1"
20085,"difficult ,1"
20086,"first ,1"
20087,"contact ,1"
20088,"trainer ,1"
20089,"incase ,1"
20090,"intern ,2"
20091,"technical ,1"
20092,"able ,2"
20093,"area ,1"
20094,"create ,1"
20095,"he ,1"
20096,"present ,1"
20097,"improve ,2"
20098,"team ,1"
20099,"quickly ,1"
20100,"office ,1"
20101,"the ,1"
20102,"personal ,1"
20103,"handle ,1"
20104,"colleague ,1"
20105,"week ,1"
20106,"despite ,1"
20107,"early ,1"
20108,"plan ,1"
20109,"first ,1"
20110,"transport ,1"
20111,"movement ,1"
20112,"less ,1"
20113,"spend ,1"
20114,"bite ,1"
20115,"forward ,1"
20116,"great ,1"
20117,"give ,1"
20118,"put ,1"
20119,"week's ,1"
20120,"keep ,1"
20121,"output ,1"
20122,"go ,1"
20123,"week ,1"
20124,"practical ,1"
20125,"first ,1"
20126,"competence ,1"
20127,"equip ,1"
20128,"hands-on ,1"
20129,"end ,1"
20130,"sure ,1"
20131,"commitment ,1"
20132,"promise ,1"
20133,"time ,1"
20134,"hardworking ,1"
20135,"person ,1"
20136,"go ,1"
20137,"start ,1"
20138,"week ,1"
20139,"next ,1"
20140,"practical ,1"
20141,"competence ,1"
20142,"equip ,1"
20143,"hands-on ,1"
20144,"alex ,1"
20145,"go ,1"
20146,"week ,2"
20147,"next ,1"
20148,"early ,1"
20149,"practical ,1"
20150,"plan ,1"
20151,"first ,1"
20152,"transport ,1"
20153,"movement ,1"
20154,"competence ,1"
20155,"less ,1"
20156,"equip ,1"
20157,"hands-on ,1"
20158,"spend ,1"
20159,"bite ,1"
20160,"start ,1"
20161,"week ,1"
20162,"basic ,1"
20163,"report ,1"
20164,"since ,1"
20165,"student ,1"
20166,"assign ,1"
20167,"attitude ,1"
20168,"towards ,1"
20169,"positive ,1"
20170,"get ,1"
20171,"structure ,1"
20172,"learn ,1"
20173,"technical ,1"
20174,"especially ,1"
20175,"language ,1"
20176,"report ,1"
20177,"familiar ,1"
20178,"detail ,1"
20179,"write ,1"
20180,"explain ,1"
20181,"ministry ,1"
20182,"go ,1"
20183,"start ,1"
20184,"week ,1"
20185,"next ,1"
20186,"equip ,1"
20187,"hands-on ,1"
20188,"samuel ,1"
20189,"relate ,1"
20190,"start ,1"
20191,"week ,1"
20192,"also ,1"
20193,"since ,1"
20194,"interaction ,1"
20195,"yet ,1"
20196,"first ,1"
20197,"progressive ,1"
20198,"relate ,1"
20199,"start ,1"
20200,"week ,1"
20201,"also ,1"
20202,"since ,1"
20203,"interaction ,1"
20204,"yet ,1"
20205,"first ,1"
20206,"take ,1"
20207,"understand ,1"
20208,"structure ,1"
20209,"intern ,3"
20210,"supervisor ,2"
20211,"also ,1"
20212,"design ,2"
20213,"improve ,1"
20214,"program ,1"
20215,"the ,2"
20216,"share ,1"
20217,"department ,1"
20218,"expectation ,2"
20219,"function ,1"
20220,"read ,1"
20221,"receive ,1"
20222,"schedule ,1"
20223,"train ,2"
20224,"ministry ,1"
20225,"go ,1"
20226,"start ,1"
20227,"week ,1"
20228,"next ,1"
20229,"equip ,1"
20230,"hands-on ,1"
20231,"look ,1"
20232,"time ,1"
20233,"intern ,2"
20234,"week ,2"
20235,"ask ,1"
20236,"question ,1"
20237,"manage ,1"
20238,"demonstrate ,1"
20239,"has ,1"
20240,"relationship ,1"
20241,"performance ,1"
20242,"she ,2"
20243,"company ,1"
20244,"improve ,1"
20245,"sure ,1"
20246,"way ,1"
20247,"always ,1"
20248,"update ,1"
20249,"technology ,1"
20250,"individual ,1"
20251,"outstanding ,1"
20252,"guidance ,1"
20253,"record ,1"
20254,"first ,1"
20255,"fellow ,1"
20256,"throughout ,1"
20257,"maintain ,1"
20258,"boost ,1"
20259,"arrive ,1"
20260,"consistently ,1"
20261,"go ,1"
20262,"start ,1"
20263,"practical ,1"
20264,"competence ,1"
20265,"equip ,1"
20266,"hands-on ,1"
20267,"start ,1"
20268,"acquire ,1"
20269,"new ,1"
20270,"difficulty ,1"
20271,"ready ,1"
20272,"always ,1"
20273,"contact ,1"
20274,"trainer ,1"
20275,"incase ,1"
20276,"time ,1"
20277,"intern ,1"
20278,"week ,1"
20279,"has ,1"
20280,"relationship ,1"
20281,"staff ,1"
20282,"first ,1"
20283,"fellow ,1"
20284,"maintain ,1"
20285,"arrive ,1"
20286,"consistently ,1"
20287,"develop ,1"
20288,"week ,1"
20289,"do ,1"
20290,"create ,2"
20291,"system ,1"
20292,"still ,1"
20293,"end ,1"
20294,"see ,1"
20295,"would ,1"
20296,"share ,1"
20297,"move ,1"
20298,"functionality ,1"
20299,"first ,1"
20300,"even ,1"
20301,"login ,1"
20302,"time ,1"
20303,"intern ,1"
20304,"week ,1"
20305,"has ,1"
20306,"relationship ,1"
20307,"staff ,1"
20308,"first ,1"
20309,"fellow ,1"
20310,"maintain ,1"
20311,"arrive ,1"
20312,"consistently ,1"
20313,"take ,1"
20314,"know ,1"
20315,"attention ,1"
20316,"pay ,1"
20317,"detail ,1"
20318,"week ,1"
20319,"manage ,1"
20320,"learnt ,1"
20321,"learner ,1"
20322,"still ,1"
20323,"see ,1"
20324,"company ,1"
20325,"come ,1"
20326,"help ,1"
20327,"always ,1"
20328,"early ,1"
20329,"since ,1"
20330,"fast ,1"
20331,"first ,2"
20332,"even ,1"
20333,"time ,1"
20334,"intern ,1"
20335,"week ,1"
20336,"has ,1"
20337,"relationship ,1"
20338,"staff ,1"
20339,"first ,1"
20340,"fellow ,1"
20341,"maintain ,1"
20342,"arrive ,1"
20343,"consistently ,1"
20344,"brian ,1"
20345,"time ,1"
20346,"keep ,1"
20347,"active ,1"
20348,"meeting ,1"
20349,"note ,1"
20350,"face ,1"
20351,"solution ,1"
20352,"come ,1"
20353,"possible ,1"
20354,"miss ,1"
20355,"session ,1"
20356,"online ,1"
20357,"go ,1"
20358,"start ,1"
20359,"week ,1"
20360,"next ,1"
20361,"practical ,1"
20362,"competence ,1"
20363,"equip ,1"
20364,"hands-on ,1"
20365,"time ,1"
20366,"learn ,1"
20367,"quick ,1"
20368,"remotely ,1"
20369,"keep ,1"
20370,"confident ,1"
20371,"understanding ,1"
20372,"open ,1"
20373,"punctual ,1"
20374,"project ,1"
20375,"progress ,2"
20376,"identify ,1"
20377,"set ,1"
20378,"issue ,1"
20379,"timely ,1"
20380,"especially ,1"
20381,"see ,1"
20382,"address ,1"
20383,"team ,1"
20384,"management ,1"
20385,"include ,1"
20386,"delivery ,1"
20387,"go ,1"
20388,"start ,1"
20389,"week ,1"
20390,"next ,1"
20391,"practical ,1"
20392,"competence ,1"
20393,"equip ,1"
20394,"hands-on ,1"
20395,"time ,1"
20396,"week ,1"
20397,"first ,1"
20398,"arrive ,1"
20399,"consistently ,1"
20400,"show ,1"
20401,"get ,1"
20402,"week ,1"
20403,"do ,1"
20404,"idea ,1"
20405,"data ,1"
20406,"implement ,1"
20407,"key ,1"
20408,"help ,1"
20409,"research ,1"
20410,"learning ,1"
20411,"accomplish ,1"
20412,"impress ,1"
20413,"package ,1"
20414,"go ,1"
20415,"start ,1"
20416,"practical ,1"
20417,"competence ,1"
20418,"equip ,1"
20419,"hands-on ,1"
20420,"progress ,1"
20421,"impressive ,1"
20422,"concept ,1"
20423,"able ,1"
20424,"regard ,1"
20425,"framework ,1"
20426,"go ,1"
20427,"start ,1"
20428,"week ,1"
20429,"next ,1"
20430,"practical ,1"
20431,"competence ,1"
20432,"equip ,1"
20433,"hands-on ,1"
20434,"time ,1"
20435,"intern ,1"
20436,"week ,1"
20437,"has ,1"
20438,"relationship ,1"
20439,"staff ,1"
20440,"first ,1"
20441,"fellow ,1"
20442,"maintain ,1"
20443,"arrive ,1"
20444,"consistently ,1"
20445,"go ,1"
20446,"progress ,1"
20447,"slow ,1"
20448,"first ,1"
20449,"keep ,1"
20450,"active ,1"
20451,"love ,1"
20452,"go ,1"
20453,"week ,2"
20454,"next ,1"
20455,"practical ,1"
20456,"first ,1"
20457,"competence ,1"
20458,"equip ,1"
20459,"hands-on ,1"
20460,"time ,1"
20461,"intern ,1"
20462,"week ,1"
20463,"has ,1"
20464,"relationship ,1"
20465,"staff ,1"
20466,"first ,1"
20467,"fellow ,1"
20468,"maintain ,1"
20469,"arrive ,1"
20470,"consistently ,1"
20471,"week ,1"
20472,"finish ,1"
20473,"first ,1"
20474,"without ,1"
20475,"learn ,1"
20476,"student ,1"
20477,"improve ,1"
20478,"towards ,1"
20479,"instruction ,1"
20480,"positive ,1"
20481,"abide ,1"
20482,"gradually ,1"
20483,"time ,1"
20484,"new ,1"
20485,"technology ,1"
20486,"colleague ,1"
20487,"easily ,1"
20488,"time ,1"
20489,"week ,1"
20490,"first ,1"
20491,"francis ,1"
20492,"arrive ,1"
20493,"consistently ,1"
20494,"go ,1"
20495,"week ,1"
20496,"manage ,1"
20497,"despite ,1"
20498,"practical ,1"
20499,"first ,1"
20500,"competence ,1"
20501,"equip ,1"
20502,"hands-on ,1"
20503,"time ,1"
20504,"intern ,1"
20505,"week ,1"
20506,"has ,1"
20507,"relationship ,1"
20508,"staff ,1"
20509,"first ,1"
20510,"fellow ,1"
20511,"maintain ,1"
20512,"arrive ,1"
20513,"consistently ,1"
20514,"go ,1"
20515,"week ,1"
20516,"practical ,1"
20517,"first ,1"
20518,"competence ,1"
20519,"equip ,1"
20520,"hands-on ,1"
20521,"go ,1"
20522,"start ,1"
20523,"week ,1"
20524,"next ,1"
20525,"practical ,1"
20526,"competence ,1"
20527,"equip ,1"
20528,"hands-on ,1"
20529,"go ,1"
20530,"start ,1"
20531,"week ,1"
20532,"next ,1"
20533,"practical ,1"
20534,"collins ,1"
20535,"competence ,1"
20536,"equip ,1"
20537,"hands-on ,1"
20538,"get ,1"
20539,"start ,1"
20540,"week ,1"
20541,"since ,1"
20542,"distance ,1"
20543,"innocent ,1"
20544,"go ,1"
20545,"week ,2"
20546,"practice ,1"
20547,"next ,1"
20548,"tool ,1"
20549,"purpose ,1"
20550,"practical ,1"
20551,"first ,1"
